PUF_ID,PPREG4,PPREG9,PPGENDER,agecat,PPETHM,PPEDUC,PPINCIMP,PPHHSIZE,FWB1_5,AUTOMATED_1,HOUSING,KIDS_NoChildren,KIDS_1,KIDS_2,KIDS_3,KIDS_4,EMPLOY,ENDSMEET,FWB1_1,ACT1_2,PRODHAVE_8,PRODUSE_2,PPMARIT,HHEDUC,PAREDUC,HOUSESAT,SWB_1,MANAGE1_2,AUTOMATED_2
10350,4,8,1,8,1,4,7,1,2,0,1,-1,0,0,0,0,8,2,3,3,0,0,3,4,4,4,5,4,0
7740,2,3,1,3,1,2,6,2,3,0,1,1,0,0,0,0,2,2,2,3,0,0,3,2,2,3,6,4,0
13699,4,9,1,3,2,3,6,3,3,1,1,0,0,0,0,1,2,1,3,3,0,0,3,3,3,3,4,3,1
7267,3,7,1,3,1,2,8,1,3,-1,-1,-1,0,0,0,0,99,-1,3,-1,0,0,3,-1,2,-1,6,4,-1
7375,2,4,1,2,3,2,7,5,3,0,2,1,0,0,0,0,2,2,3,3,0,1,1,2,2,3,4,3,1
10910,2,3,1,2,1,4,7,2,1,1,1,1,0,0,0,0,2,1,5,4,1,0,1,4,4,4,5,3,1
11079,2,4,2,3,4,4,7,5,3,0,1,0,0,2,1,1,4,2,1,3,0,0,1,4,5,2,5,3,1
7741,2,4,2,2,1,1,4,3,3,7,3,1,0,0,0,0,7,2,1,3,0,0,4,2,2,2,2,1,7
8303,3,7,2,3,3,1,7,4,5,1,1,0,0,0,1,1,4,1,4,3,0,1,1,2,2,-1,7,3,0
9688,1,2,1,4,1,2,8,3,3,0,1,-1,0,0,0,0,2,1,3,4,0,0,1,2,2,2,4,5,1
13180,4,8,1,1,1,3,6,5,5,7,2,1,0,0,0,0,5,1,5,5,0,0,1,3,5,4,7,5,1
10127,4,8,2,6,1,4,8,2,2,1,1,1,0,0,0,0,8,1,4,4,0,0,1,5,4,4,5,5,1
7852,3,7,2,1,1,3,3,4,4,7,3,1,0,0,0,0,5,1,3,4,0,0,4,3,3,3,5,5,7
7376,4,9,1,2,1,4,9,3,4,7,3,1,0,0,0,0,3,2,2,1,0,0,4,5,5,3,1,1,7
8304,3,5,1,2,1,5,9,3,2,1,1,0,1,0,0,0,2,1,5,4,1,0,1,5,4,4,5,4,0
11726,3,5,1,2,4,1,2,5,1,7,2,0,2,1,0,0,2,1,4,3,0,0,5,1,1,4,7,4,1
11221,4,9,1,1,1,2,1,5,5,7,3,1,0,0,0,0,7,2,1,5,0,0,4,2,2,2,3,5,7
8121,3,7,2,1,1,3,3,2,3,7,2,1,0,0,0,0,2,1,3,3,0,0,1,3,3,4,5,3,7
8122,1,1,1,7,1,5,9,2,1,0,1,0,0,0,0,2,8,1,4,3,0,0,1,5,5,4,7,2,0
12990,3,5,2,6,2,2,2,1,3,0,1,1,0,0,0,0,8,1,2,5,0,0,3,3,3,4,7,5,0
10548,4,8,2,3,1,3,8,2,4,1,1,0,0,1,1,0,2,2,2,3,0,0,1,3,3,4,3,2,1
13389,4,9,1,4,3,4,6,5,3,0,1,0,0,0,2,0,2,2,2,3,0,0,1,4,4,3,4,3,0
10351,4,9,1,6,3,5,8,1,3,1,1,-1,0,0,0,0,8,1,3,4,0,0,5,5,3,3,5,5,1
13255,1,2,2,2,1,3,4,2,4,7,2,1,0,0,0,0,2,3,2,3,0,0,5,4,5,4,5,2,0
7853,2,4,2,3,2,3,8,1,5,0,2,0,0,0,0,1,6,1,4,4,0,0,4,3,3,3,7,5,1
12675,3,7,1,8,4,4,7,5,1,0,2,1,0,0,0,0,1,1,3,4,0,0,1,4,1,3,7,5,1
11353,3,6,1,8,1,2,8,1,5,0,1,1,0,0,0,0,8,1,5,4,0,0,1,2,5,4,7,3,1
9433,2,3,1,4,2,3,7,2,1,1,2,1,0,0,0,0,2,1,5,4,0,0,1,3,3,3,5,4,1
12518,4,9,2,5,1,2,6,2,3,0,1,1,0,0,0,0,2,1,4,4,0,0,1,2,5,3,5,5,0
10549,2,3,2,8,1,2,6,2,2,7,1,1,0,0,0,0,4,1,4,3,0,0,1,2,2,4,6,4,1
8518,1,2,1,3,1,2,1,2,4,7,3,1,0,0,0,0,7,2,2,3,0,0,4,2,2,3,4,3,7
11727,3,5,1,3,1,2,2,4,5,7,1,0,0,0,1,1,1,2,2,2,0,0,1,2,2,3,4,4,7
10911,3,5,1,2,1,3,7,2,2,1,2,1,0,0,0,0,2,2,2,2,0,0,5,5,2,3,5,4,0
8945,2,3,2,2,2,2,3,4,1,7,2,0,2,1,0,0,3,2,1,2,0,0,4,2,2,3,4,1,7
11354,4,9,1,1,4,3,1,5,2,0,2,1,0,0,0,0,5,2,3,4,0,0,4,3,1,3,5,4,1
12162,3,5,2,2,1,5,8,2,5,1,2,1,0,0,0,0,2,2,1,2,0,0,5,5,5,3,6,2,7
7854,2,3,1,3,1,2,6,3,4,0,1,0,1,0,1,0,1,1,3,4,0,0,3,4,2,4,4,4,0
11080,3,5,1,5,2,3,2,2,5,7,1,1,0,0,0,0,2,2,1,5,0,0,1,3,2,3,6,2,7
10757,4,9,1,6,1,3,9,2,1,1,1,1,0,0,0,0,8,1,4,4,0,0,1,4,5,4,6,5,0
10758,3,5,1,4,1,5,8,5,2,1,1,0,0,0,0,2,2,1,4,4,0,0,1,5,4,4,7,4,1
10128,4,9,2,6,1,3,9,2,2,0,1,-1,0,0,0,0,8,1,5,4,0,0,1,5,2,4,7,1,0
12639,3,5,2,1,1,5,3,2,-1,7,1,0,0,0,0,1,1,2,3,5,0,0,4,5,3,3,7,5,7
14399,3,6,2,6,3,3,7,2,3,1,1,0,0,0,2,1,8,1,2,4,0,0,3,4,2,3,5,4,0
10352,3,5,2,2,1,4,3,4,4,1,3,0,2,0,0,0,2,1,2,2,1,0,4,4,3,2,5,3,0
12163,1,2,1,4,1,4,5,2,5,7,1,0,0,1,0,0,6,3,3,3,0,0,1,4,4,3,4,5,7
10353,2,3,1,2,1,2,4,3,3,1,3,1,0,0,0,0,2,1,2,3,0,0,4,3,3,3,4,5,7
12676,4,8,1,6,1,3,2,1,5,-1,1,1,0,0,0,0,1,2,1,3,0,0,3,3,3,4,5,4,-1
8305,2,3,1,8,1,5,8,2,5,1,1,1,0,0,0,0,8,1,5,5,0,0,1,5,5,4,6,5,0
9182,4,9,2,6,1,2,4,2,4,7,1,1,0,0,0,0,8,1,3,3,0,0,1,3,2,3,6,3,7
8946,4,8,2,4,1,3,6,3,3,1,1,1,0,0,0,0,2,2,2,4,0,0,1,3,3,3,5,4,0
14079,4,9,1,2,4,4,3,5,3,0,2,1,0,0,0,0,2,3,1,3,1,0,3,4,4,3,4,2,1
13243,2,4,1,5,1,2,8,2,2,1,1,1,0,0,0,0,2,1,4,4,0,0,3,4,2,4,6,4,1
9183,2,3,1,2,4,3,6,3,3,0,1,1,0,0,0,0,2,2,2,4,0,0,4,3,3,3,4,4,1
12560,4,9,2,4,4,5,9,5,3,1,2,0,1,0,0,2,2,2,3,3,1,0,1,5,5,3,5,4,0
11222,1,1,2,6,4,3,3,2,3,1,1,0,0,0,0,1,8,2,3,3,0,0,1,5,4,3,5,5,1
11081,2,3,2,7,1,5,5,1,5,1,1,1,0,0,0,0,8,1,4,4,0,0,4,5,2,4,6,4,1
8947,4,8,1,3,1,5,7,5,2,1,2,0,2,2,0,0,2,1,4,4,0,0,1,5,4,4,7,4,1
8306,1,2,1,5,1,5,9,2,2,1,1,0,0,0,0,1,2,1,4,4,0,0,1,3,5,4,7,4,0
9915,3,7,2,4,3,4,9,3,1,1,1,0,0,1,0,0,1,1,4,3,0,0,1,4,1,4,5,3,1
8712,2,3,2,2,1,2,7,4,2,1,2,0,1,1,0,0,2,2,1,3,0,0,5,2,2,2,6,5,1
12710,3,6,1,6,1,3,7,2,1,7,1,1,0,0,0,0,8,1,5,5,0,0,1,3,3,4,7,5,7
10129,1,2,1,6,1,5,9,5,4,0,1,0,2,0,0,1,3,1,4,4,0,0,1,5,5,4,7,4,1
11082,3,5,2,6,1,5,7,3,2,1,1,1,0,0,0,0,8,1,4,4,0,0,1,5,5,3,6,5,1
12298,1,1,1,3,1,4,6,1,2,1,1,1,0,0,0,0,2,2,4,5,0,0,4,4,4,4,5,4,0
10759,1,2,1,3,1,5,8,4,2,1,1,0,1,1,0,0,2,1,3,4,1,0,1,5,5,4,7,4,0
9184,1,2,2,4,1,3,9,3,3,1,1,0,0,0,0,1,2,2,3,4,1,0,1,3,3,4,7,3,0
8713,2,4,2,8,1,5,6,2,4,1,1,1,0,0,0,0,8,1,3,4,0,0,1,5,2,4,6,5,0
9434,3,5,1,5,1,2,5,2,3,1,1,1,0,0,0,0,3,3,1,3,0,0,1,2,2,4,6,5,1
10912,3,7,1,6,2,2,6,2,3,1,1,1,0,0,0,0,2,1,3,4,0,0,1,2,2,2,6,4,1
10130,3,5,2,6,1,2,9,2,3,7,1,1,0,0,0,0,8,2,3,3,0,0,1,4,3,4,7,3,1
8308,3,5,1,3,1,3,3,4,1,1,2,0,0,0,1,0,2,1,5,5,0,0,1,3,3,4,7,5,1
10550,4,9,1,6,4,3,5,3,3,1,1,0,0,0,0,2,6,2,2,3,0,0,1,3,3,3,6,3,0
8714,1,1,2,3,1,5,8,4,2,1,1,0,1,1,0,0,2,1,3,4,0,0,1,5,5,3,6,4,1
7314,3,5,2,3,1,3,8,3,3,1,1,0,1,0,0,0,2,1,4,5,1,0,1,5,3,4,6,4,1
14099,3,5,1,6,1,5,9,2,1,0,2,1,0,0,0,0,8,1,5,5,0,0,1,5,5,4,7,5,0
7315,3,7,1,2,1,4,9,4,4,0,1,0,1,1,0,0,2,1,3,3,1,0,1,4,3,3,5,3,1
12751,3,7,2,2,4,1,3,2,5,7,2,1,0,0,0,0,2,2,1,4,0,1,5,2,1,4,4,3,1
11499,3,5,1,4,1,4,9,2,3,1,1,1,0,0,0,0,2,2,3,4,0,0,1,4,2,4,5,3,1
8309,3,5,2,6,1,3,4,1,3,1,1,1,0,0,0,0,8,1,3,3,0,0,4,3,3,4,3,1,1
8948,2,3,2,8,1,4,9,2,1,7,1,1,0,0,0,0,8,1,5,5,0,0,1,4,4,4,6,5,1
11223,3,6,1,3,1,4,8,4,1,1,1,0,0,2,0,0,2,1,4,4,0,0,1,5,3,4,7,4,1
14078,3,6,1,7,1,4,7,2,1,0,1,1,0,0,0,0,8,1,4,4,0,0,1,4,2,4,6,5,0
10551,1,2,2,5,1,5,9,1,2,1,1,1,0,0,0,0,1,2,3,5,0,0,1,5,5,4,6,4,1
7994,2,3,1,2,1,4,6,3,2,1,1,0,1,0,0,0,2,1,3,3,1,0,1,4,4,4,7,3,1
8949,3,5,2,6,1,5,8,2,3,1,1,0,0,0,0,2,3,1,3,4,0,0,1,5,5,3,6,4,1
7995,4,9,1,3,1,2,1,5,5,0,2,1,0,0,0,0,6,3,5,5,0,0,4,2,2,4,7,5,0
10552,1,2,2,8,1,2,8,2,3,-1,1,1,0,0,0,0,8,1,4,5,0,0,1,4,2,4,6,5,1
11224,4,8,1,8,1,5,9,2,1,7,1,1,0,0,0,0,8,1,5,5,0,0,2,5,5,4,7,5,7
8519,2,3,1,6,1,4,8,2,1,1,1,1,0,0,0,0,2,1,4,4,0,0,1,5,4,3,5,4,0
7225,3,5,2,3,1,4,9,3,1,1,2,0,0,1,0,0,3,1,5,4,0,0,1,5,4,2,3,5,1
9916,3,5,1,7,1,4,4,3,2,7,1,1,0,0,0,0,8,1,4,3,0,0,1,4,4,4,7,4,7
11225,2,4,2,2,1,5,9,4,2,1,1,0,1,1,0,0,2,1,4,4,0,0,1,5,4,4,6,4,1
10131,3,5,1,5,1,2,5,2,4,7,1,1,0,0,0,0,3,1,3,3,0,0,1,2,2,3,6,2,7
9435,2,3,2,7,1,2,3,2,2,7,1,1,0,0,0,0,8,1,4,5,0,0,1,3,2,4,7,5,7
8715,3,5,1,4,4,5,9,3,2,7,3,1,0,0,0,0,2,1,3,2,0,0,4,5,3,4,6,5,0
11226,1,2,1,8,1,2,2,2,2,0,1,1,0,0,0,0,8,1,4,4,0,0,1,2,1,4,6,5,0
13232,3,7,1,6,1,4,8,2,2,1,1,1,0,0,0,0,8,1,4,5,0,0,1,4,2,3,6,5,1
11925,1,1,2,4,1,5,8,3,2,7,1,0,0,0,0,2,2,2,2,2,1,0,1,5,3,3,5,3,7
8310,3,7,2,3,1,5,8,3,2,0,1,0,1,0,0,0,1,1,4,4,0,0,1,5,5,3,6,4,0
11831,4,9,2,2,1,2,6,2,2,7,2,0,1,0,0,0,99,1,3,4,0,0,1,2,2,4,7,4,7
9436,1,1,1,4,1,3,4,2,5,0,2,0,0,0,1,0,2,3,1,3,0,0,3,3,3,4,1,1,0
12015,4,8,1,6,1,3,5,1,1,0,1,1,0,0,0,0,8,1,4,4,0,0,3,3,2,4,6,5,1
12780,2,4,1,6,1,5,9,2,4,1,1,1,0,0,0,0,2,1,3,3,0,0,1,5,5,4,6,4,1
8950,1,1,1,5,1,5,6,2,2,1,1,-1,0,0,0,0,2,1,3,4,1,0,1,5,5,4,6,5,0
11227,3,6,2,6,1,3,1,1,3,0,2,1,0,0,0,0,8,3,1,4,0,0,3,3,3,4,7,5,1
9437,4,9,2,4,1,5,9,5,2,1,1,0,0,1,2,0,2,1,4,4,0,0,1,5,5,4,7,5,7
10554,2,3,1,5,1,3,7,2,4,1,1,1,0,0,0,0,2,2,4,4,0,0,1,3,5,4,7,4,0
10132,3,7,2,4,4,2,7,2,2,1,1,0,0,0,0,1,2,1,4,3,1,0,1,5,2,4,6,4,1
11083,4,9,2,6,1,1,2,5,5,7,2,1,0,0,0,0,6,3,1,4,0,0,2,1,1,3,3,3,7
7380,3,7,1,2,1,5,8,4,2,1,1,0,2,0,0,0,2,1,5,4,1,0,1,5,5,4,6,4,1
8520,3,5,2,2,1,2,7,4,2,0,2,0,2,0,0,0,3,3,1,2,0,0,1,4,4,2,5,2,0
12752,2,3,2,1,2,1,1,4,3,0,2,1,0,0,0,0,1,2,2,5,0,0,4,2,2,3,5,4,0
10760,3,5,2,7,1,3,6,2,2,0,1,-1,0,0,0,0,8,1,4,4,0,0,1,3,2,4,6,4,0
12235,4,9,2,2,1,5,8,1,2,1,1,1,0,0,0,0,2,1,3,4,0,0,1,5,5,4,5,4,1
9438,1,2,1,7,1,3,8,2,2,0,1,1,0,0,0,0,8,1,4,4,0,0,1,3,3,4,7,5,1
7316,3,5,2,1,1,3,9,4,2,7,3,1,0,0,0,0,2,1,5,5,0,0,5,3,3,3,7,5,1
12354,1,2,2,5,1,2,8,4,3,0,1,0,0,0,2,0,3,2,2,3,0,0,1,2,2,4,5,4,0
12640,4,8,1,8,1,2,3,1,4,-1,1,0,0,0,0,1,8,1,4,3,0,0,2,2,2,4,7,4,1
8716,4,8,1,4,1,5,9,3,2,1,1,1,0,0,0,0,2,1,4,4,0,0,1,5,3,4,6,5,0
12299,3,7,1,8,4,3,7,1,4,0,1,-1,0,0,0,0,8,1,5,5,0,0,1,5,3,4,7,5,0
8311,4,9,1,2,1,5,9,3,2,1,3,1,0,0,0,0,2,1,4,5,0,0,4,5,4,4,6,5,1
13637,2,4,2,1,3,3,1,3,4,7,2,1,0,0,0,0,7,3,1,3,0,0,5,3,4,3,6,4,0
8951,3,6,2,4,2,3,1,2,3,0,2,1,0,0,0,0,2,1,3,4,0,0,3,3,3,4,7,4,0
9185,3,7,1,6,1,2,3,3,4,0,2,0,0,0,0,2,6,2,2,3,0,0,1,2,2,3,5,4,0
13478,1,2,1,8,1,5,7,2,2,7,1,0,0,0,0,1,8,1,4,4,0,0,1,5,5,4,6,5,1
9439,1,2,1,1,1,4,8,2,1,1,2,1,0,0,0,0,2,1,5,5,0,0,1,4,4,2,5,5,1
9917,4,9,1,6,1,2,7,3,2,7,1,0,0,0,1,0,6,1,4,3,0,0,1,3,2,3,6,4,1
8717,1,1,2,7,1,2,6,2,2,0,1,1,0,0,0,0,8,1,4,4,0,0,1,4,2,4,7,4,0
9186,2,3,1,4,1,5,8,3,2,0,1,0,0,0,0,1,2,1,5,4,0,0,1,5,4,4,7,4,0
10761,4,8,2,7,1,5,3,1,4,0,1,1,0,0,0,0,8,1,4,4,0,0,2,5,4,3,6,5,1
9689,2,3,2,7,1,3,6,2,5,7,1,1,0,0,0,0,8,3,1,4,1,0,1,4,4,1,4,3,7
9440,3,5,2,2,2,4,2,3,1,1,1,0,1,0,0,0,5,1,5,4,0,0,1,4,4,3,4,5,1
8952,3,5,2,8,4,1,3,2,3,0,1,-1,0,0,0,0,8,2,2,3,0,0,3,1,1,3,3,4,0
13656,1,1,2,2,1,4,6,2,2,1,2,1,0,0,0,0,2,1,3,4,1,0,1,4,2,2,5,4,0
13367,2,4,2,1,1,2,7,4,3,0,3,1,0,0,0,0,3,2,3,3,1,0,4,4,4,3,5,3,0
12935,2,4,1,4,1,3,6,2,3,1,1,-1,0,0,0,0,2,2,3,3,0,0,1,3,2,2,3,5,1
7382,1,1,1,3,1,2,3,4,1,7,2,0,0,1,1,0,4,1,5,5,0,0,1,2,2,4,7,3,7
12300,3,5,2,7,1,4,4,2,3,7,1,1,0,0,0,0,8,1,4,3,0,0,1,5,2,3,7,5,1
12753,1,2,1,4,1,5,8,2,4,0,1,1,0,0,0,0,1,1,3,3,1,0,5,5,5,3,5,4,1
11832,3,5,1,5,1,4,7,1,1,1,1,1,0,0,0,0,8,1,5,5,0,0,1,4,4,4,6,5,1
13051,3,7,1,8,1,5,8,2,2,1,1,1,0,0,0,0,8,2,4,4,0,0,1,5,5,3,6,4,7
8312,1,1,1,2,1,4,9,2,1,1,1,1,0,0,0,0,2,1,5,5,1,0,1,5,3,4,7,4,1
14093,4,9,2,6,1,4,6,1,2,1,1,1,0,0,0,0,8,1,2,4,0,0,3,4,3,4,6,3,1
8521,1,1,2,8,1,2,4,1,4,7,1,1,0,0,0,0,8,2,3,3,0,0,2,2,2,4,5,4,7
13953,3,7,1,1,4,2,1,2,1,7,3,1,0,0,0,0,5,3,1,4,0,0,5,3,4,3,5,1,0
11926,4,9,1,7,1,5,7,2,1,7,1,0,0,1,0,1,8,1,5,5,0,0,1,5,5,4,7,5,7
9918,4,9,1,6,1,2,2,2,5,0,1,1,0,0,0,0,8,3,1,3,1,0,1,3,3,2,3,3,0
13330,2,3,2,8,1,1,2,1,1,0,1,1,0,0,0,0,8,1,4,4,0,0,2,2,2,4,6,5,0
9919,4,8,2,3,1,3,8,4,3,1,3,0,0,2,1,0,2,2,1,2,0,0,1,3,3,4,2,2,0
8718,2,3,2,1,2,4,7,2,3,1,3,1,0,0,0,0,2,1,3,3,1,0,4,4,4,3,3,3,0
8522,2,4,1,3,1,5,8,3,2,1,1,0,1,0,0,0,2,1,4,5,1,0,1,5,3,4,6,5,1
9441,3,5,1,7,1,3,3,2,4,7,1,1,0,0,0,0,8,1,3,3,0,0,1,5,4,4,6,4,7
9442,2,3,2,5,1,4,7,1,3,1,2,-1,0,0,0,0,6,1,2,3,0,0,4,4,4,3,6,4,7
7318,2,3,1,4,1,2,8,4,2,1,1,0,0,0,1,0,2,1,4,4,0,0,1,3,2,3,5,4,1
13908,3,5,2,8,1,2,3,2,3,0,1,-1,0,0,0,0,4,1,2,4,0,0,1,2,1,3,7,5,0
7855,4,9,2,3,1,5,8,4,4,1,1,0,0,1,1,0,2,2,3,4,1,0,1,5,5,3,5,3,0
11085,3,7,2,8,1,2,6,2,2,0,1,1,0,0,0,0,8,1,4,4,0,0,1,5,2,4,7,4,0
10555,3,5,2,7,1,1,4,2,2,7,1,-1,0,0,0,0,8,1,4,4,0,0,1,2,2,4,6,4,0
12355,3,6,1,6,4,3,5,4,4,7,2,0,0,1,0,0,8,3,2,3,0,0,1,4,3,3,6,3,7
11833,4,8,1,1,1,3,6,2,2,1,1,1,0,0,0,0,2,1,2,5,0,0,5,3,2,3,5,4,0
12016,2,4,2,7,1,2,1,1,3,7,2,1,0,0,0,0,8,2,3,3,0,0,3,2,2,3,6,4,7
8523,1,1,2,7,1,5,7,1,3,0,1,1,0,0,0,0,8,1,4,5,0,0,1,5,5,4,7,3,0
11228,3,6,2,4,1,2,6,3,4,7,1,0,0,0,1,0,4,2,2,3,1,0,1,3,2,3,3,2,0
9690,2,4,2,6,1,5,7,2,3,7,1,1,0,0,0,0,8,2,2,4,0,0,1,5,3,3,6,5,7
13917,4,8,2,2,1,2,1,1,5,7,2,1,0,0,0,0,3,2,1,1,0,0,4,2,2,1,3,1,7
9187,3,7,2,6,1,2,2,1,2,7,1,1,0,0,0,0,8,1,4,4,0,0,2,2,2,4,6,5,1
12419,1,1,2,5,2,2,8,4,1,1,1,0,0,0,0,1,2,3,1,1,0,0,1,5,2,3,7,1,0
7856,2,4,1,3,1,5,9,1,1,1,1,1,0,0,0,0,2,1,4,5,0,0,4,5,5,4,5,4,1
11500,4,9,2,5,4,3,3,3,1,0,1,0,0,0,0,2,2,2,1,1,0,0,1,1,1,4,7,5,1
8953,3,5,1,4,2,2,1,2,4,0,3,0,0,0,1,0,7,2,2,3,0,1,5,4,2,2,5,4,0
13146,4,8,2,5,1,3,2,1,3,7,1,1,0,0,0,0,1,2,2,3,0,0,3,5,3,3,6,4,7
12301,3,5,2,8,1,4,8,2,2,0,1,1,0,0,0,0,8,1,4,5,0,0,1,5,2,4,7,5,1
13722,3,5,1,4,2,3,8,3,5,1,1,0,0,0,1,0,2,2,3,4,1,0,1,3,3,4,4,4,1
8313,4,8,1,7,1,5,8,1,3,1,1,0,0,0,0,1,8,2,3,3,1,0,4,5,5,3,6,3,1
11086,1,1,1,5,1,2,1,1,1,0,2,1,0,0,0,0,6,3,1,3,0,0,5,2,2,1,1,2,0
9920,4,9,1,8,2,1,7,2,3,7,1,-1,0,0,0,0,8,1,3,4,0,0,1,3,2,4,6,4,0
11355,3,5,1,8,2,4,7,1,3,7,1,1,0,0,0,0,8,2,2,3,0,0,2,4,4,3,6,2,1
12302,3,5,1,5,1,3,5,3,3,0,1,0,0,0,1,1,2,1,3,3,0,0,1,3,5,3,4,4,0
8719,3,7,2,2,1,3,3,5,4,1,2,0,2,0,0,0,1,2,1,3,1,0,1,3,3,3,5,3,0
12869,2,4,2,8,1,2,4,2,3,1,1,-1,0,0,0,0,4,2,3,5,0,0,2,2,2,4,6,5,0
9691,1,2,2,5,1,3,1,1,4,7,2,1,0,0,0,0,6,2,2,3,0,0,3,3,3,3,4,3,1
14196,3,5,2,3,1,2,2,3,3,7,1,0,0,0,0,1,2,1,3,3,0,0,1,2,2,4,5,3,7
8314,3,6,1,3,1,2,6,1,5,1,1,1,0,0,0,0,2,1,3,5,0,0,1,3,2,3,7,4,1
12164,4,8,1,8,1,3,5,2,2,7,1,1,0,0,0,0,8,2,3,3,0,0,1,3,3,4,6,3,1
11728,2,3,2,8,1,2,2,1,1,0,1,-1,0,0,0,0,8,1,2,4,0,0,2,2,2,4,7,5,0
12641,3,7,1,2,3,5,7,1,3,0,1,1,0,0,0,0,2,3,4,3,0,0,1,3,4,3,3,1,0
10762,3,7,1,4,4,4,3,2,3,0,2,1,0,0,0,0,2,2,2,4,0,0,1,4,4,2,4,4,0
12519,3,7,2,6,2,4,7,1,4,0,1,1,0,0,0,0,8,2,4,4,0,0,1,3,4,4,6,3,1
10133,2,3,2,2,1,3,3,5,5,0,1,0,1,0,1,0,2,3,1,3,1,0,1,4,2,3,5,3,0
12356,2,4,2,2,4,1,1,4,3,7,2,0,1,1,0,0,99,2,3,5,0,0,1,1,1,4,7,5,7
8524,4,9,2,2,1,5,9,3,3,7,3,1,0,0,0,0,7,1,1,4,0,0,4,5,5,2,2,4,0
8720,3,6,2,1,1,1,1,1,5,7,3,0,1,0,0,0,4,3,1,3,0,0,3,2,1,2,3,4,7
11087,4,9,2,8,1,1,3,2,4,7,1,0,0,2,0,0,8,1,4,4,0,0,1,3,1,3,7,5,7
8525,3,5,1,3,1,5,9,4,1,1,1,0,0,0,1,0,2,1,5,5,1,0,1,5,2,4,7,5,1
7857,2,3,1,1,1,3,1,1,5,7,2,1,0,0,0,0,5,2,1,3,1,0,4,3,4,2,2,2,7
13619,4,9,2,3,4,1,2,5,3,0,2,0,0,1,1,1,1,2,2,3,0,0,1,1,1,3,7,4,1
9692,2,4,1,4,1,3,3,4,3,1,1,0,0,0,1,1,2,2,3,3,0,0,1,3,3,3,5,4,1
9188,1,2,2,7,1,2,7,1,3,7,1,1,0,0,0,0,8,1,3,3,0,0,1,2,2,2,5,4,7
13643,2,3,1,7,1,5,8,2,2,0,1,1,0,0,0,0,8,1,3,4,0,0,1,5,3,4,7,4,1
10134,3,6,1,4,1,2,3,2,2,1,1,0,0,1,0,0,3,1,3,4,0,0,1,3,2,4,6,4,1
9189,4,9,1,5,1,5,9,3,1,1,2,0,0,0,0,1,2,1,5,4,0,0,1,5,5,2,7,5,0
11088,4,8,2,7,1,3,6,2,2,1,1,1,0,0,0,0,8,1,4,4,0,0,1,3,2,4,5,5,1
8954,2,3,1,7,1,2,4,2,2,0,1,1,0,0,0,0,8,1,4,5,0,0,1,2,2,4,7,5,1
8123,2,4,2,5,1,2,4,3,5,0,2,1,0,0,0,0,6,2,1,3,0,1,1,3,2,3,5,3,0
8315,2,3,1,4,1,3,8,3,3,1,1,0,0,0,0,1,2,1,4,4,0,0,1,3,3,3,6,3,1
10354,4,9,2,4,1,2,8,4,3,7,1,0,0,0,0,2,1,2,2,4,0,0,1,2,2,3,6,4,7
9190,4,9,2,2,1,2,6,4,3,0,1,0,2,0,0,0,99,2,1,5,1,0,1,3,2,3,6,4,0
13674,3,5,2,5,2,5,9,1,1,0,1,0,0,0,0,1,4,1,4,4,0,0,1,5,3,4,5,3,0
10135,1,2,2,4,2,4,2,1,2,1,2,1,0,0,0,0,3,3,1,5,1,0,4,5,1,3,2,5,1
8721,2,4,1,1,1,4,2,1,3,0,2,1,0,0,0,0,2,1,2,3,0,0,4,4,4,3,5,5,0
9921,4,8,2,4,4,3,7,2,5,1,1,1,0,0,0,0,3,2,3,3,0,0,1,3,2,4,4,3,0
9922,4,9,1,7,1,4,7,2,1,0,1,1,0,0,0,0,8,1,5,5,0,0,2,4,4,4,6,5,0
7858,4,9,1,2,3,2,8,3,1,1,3,1,0,0,0,0,2,1,5,5,0,0,4,5,5,4,7,5,1
7996,3,6,1,2,2,2,2,5,4,7,2,1,0,0,0,0,7,3,3,4,0,0,4,3,2,3,6,3,7
13052,3,7,2,1,1,2,6,5,3,1,3,1,0,0,0,0,2,1,3,4,0,0,5,4,4,4,7,5,1
7859,3,7,1,2,1,4,7,5,2,1,1,0,2,0,0,0,2,1,3,5,0,0,1,5,4,4,7,4,1
12711,4,9,2,4,1,2,8,2,2,1,1,0,0,0,0,1,2,1,4,4,0,0,4,2,4,3,5,3,1
9923,2,3,2,4,1,2,4,2,1,1,1,1,0,0,0,0,2,2,1,2,0,0,1,2,2,2,4,2,7
8526,3,5,2,3,2,4,3,5,3,7,1,0,1,2,0,0,4,2,1,3,1,0,1,4,4,3,6,1,0
12852,1,2,1,5,1,2,3,2,2,0,1,1,0,0,0,0,3,1,4,4,0,0,1,4,2,3,6,4,0
13172,1,2,2,2,1,3,9,2,2,1,3,1,0,0,0,0,2,2,2,2,0,0,4,5,3,3,6,3,0
12420,4,8,2,5,1,5,8,2,4,1,1,1,0,0,0,0,2,1,3,4,1,0,1,5,5,4,5,4,1
11356,4,9,2,8,1,2,3,2,5,7,1,-1,0,0,0,0,8,1,4,4,0,0,1,2,2,4,7,5,1
11834,3,5,2,7,1,3,4,2,5,7,1,1,0,0,0,0,8,2,1,5,0,0,3,3,3,3,5,5,7
10556,1,2,2,3,4,2,6,5,4,1,1,0,0,2,1,1,4,2,4,4,0,0,1,2,2,4,7,4,1
